user_id,group
480877,3
480895,2
480975,1
481050,1
481245,1
481292,3
481358,0
481554,3
481622,3
481772,3
481781,1
482264,3
482335,1
482424,3
482548,2
482602,3
482621,3
482630,2
482744,3
482811,2
483224,3
483237,3
483345,3
483480,3
483483,1
483525,1
483603,3
483928,3
483982,1
484249,3
484342,1
484418,3
484987,3
485149,3
485260,1
485393,1
485505,1
485518,1
485536,1
485544,3
485591,3
485658,2
485780,3
485785,3
485891,2
485894,3
486046,1
486113,1
486191,1
486261,3
486268,1
486270,3
486366,3
486447,1
486454,3
486605,1
486671,3
486751,2
486823,3
487002,1
487036,1
487040,3
487101,3
487276,3
487352,1
487453,2
487637,3
487680,2
487715,2
487858,3
487954,3
488009,1
488099,1
488246,1
488314,2
488410,3
488430,1
488462,3
488480,2
488511,3
488529,3
488539,1
488672,3
488827,3
488865,3
488870,2
488918,3
488974,3
489096,3
489131,1
489575,3
489635,3
489661,1
489730,3
489785,3
489786,1
489802,1
489844,3
489852,3
489949,2
489953,3
489992,3
490040,3
490107,3
490133,3
490201,1
490348,1
490358,3
490517,3
490576,1
490608,3
490629,3
490671,3
491003,1
491124,3
491141,3
491175,3
491182,3
491241,3
491266,3
491559,3
491597,3
491617,3
491706,1
491772,3
491925,3
491930,3
491995,2
492209,3
492211,1
492287,3
492371,3
492497,2
492614,1
492999,1
493177,3
493409,3
493476,1
493718,3
494294,3
494374,1
494382,3
494441,1
494463,3
494484,3
494590,3
494630,1
494680,3
494704,3
494985,3
495029,2
495042,3
495080,1
495272,3
495273,3
495386,3
495482,3
495592,1
495603,3
495727,3
496016,3
496074,1
496273,3
496286,3
496332,3
496382,3
496408,2
496566,3
496899,2
496972,3
497042,3
497077,2
497108,3
497225,3
497475,0
497615,3
497678,1
497680,3
497829,3
497915,3
498154,1
498199,3
498287,3
498298,3
498357,3
498363,1
498500,2
498574,3
498607,3
498665,2
498857,3
498931,1
499028,3
499038,3
499252,1
499313,1
499366,3
499375,3
499379,1
499461,1
499475,3
499633,3
499634,1
499659,2
499669,1
499751,3
499760,1
499780,1
499810,3
499847,3
499969,1
499979,3
499990,2
500078,1
500196,3
500243,1
500257,1
500288,1
500299,1
500493,3
500532,1
500646,3
500745,3
500773,3
500791,1
500828,3
500972,3
500974,3
501087,1
501125,1
501184,3
501322,3
501344,1
501436,2
501512,1
501708,1
501735,3
501764,1
501780,1
501794,3
501817,3
501830,1
501897,1
501947,2
502063,1
502145,3
502210,2
502212,1
502353,3
502412,3
502435,3
502444,3
502609,3
502626,1
502799,3
502819,1
502826,3
502847,3
502850,1
502875,3
502995,1
503042,1
503049,1
503058,3
503126,1
503161,1
503277,3
503342,2
503418,3
503483,1
503621,3
503760,3
503773,1
503918,1
503928,1
503945,3
503973,3
504081,1
504133,3
504240,3
504299,3
504320,1
504371,3
504435,2
504473,1
504579,1
504610,1
504665,3
504669,3
504786,3
504859,1
504892,3
504916,2
504936,3
504945,3
505062,3
505066,1
505172,2
505230,3
505285,3
505289,3
505358,3
505414,1
505498,1
505617,2
505667,3
505680,3
505713,3
505747,3
505771,3
505854,3
505916,3
505933,2
505941,3
506013,3
506130,3
506186,2
506234,3
506250,3
506347,1
506427,3
506611,3
506652,3
506675,3
506704,3
506777,1
506807,3
506828,1
506837,3
506858,3
506990,1
507036,1
507133,3
507207,1
507273,3
507376,3
507395,2
507431,3
507435,3
507505,3
507513,1
507531,1
507557,1
507573,3
507617,3
507728,1
507732,2
507753,1
507759,3
507773,3
507805,2
508050,3
508096,3
508111,2
508144,3
508153,3
508240,3
508360,3
508367,3
508497,1
508512,1
508546,3
508611,1
508625,2
508693,3
508713,1
508731,3
508829,2
508848,1
508849,3
508856,1
508857,3
508860,1
508866,3
508877,3
508891,1
508892,3
508901,1
508912,2
508917,1
508923,2
508938,3
508940,3
508944,3
508946,3
508964,1
508973,3
509001,1
509024,1
509036,1
509052,1
509061,3
509069,3
509098,3
509115,3
509119,3
509157,3
509160,3
509162,1
509202,1
509221,3
509242,3
509272,1
509278,2
509282,3
509302,1
509316,3
509324,3
509341,1
509346,3
509353,1
509354,3
509359,3
509402,1
509411,3
509413,1
509414,2
509419,3
509421,2
509435,3
509445,3
509453,3
509454,3
509459,3
509467,3
509498,3
509515,1
509516,3
509530,3
509552,3
509598,3
509603,3
509626,3
509635,3
509638,1
509645,2
509681,3
509712,3
509713,3
509717,3
509749,3
509763,3
509765,3
509781,3
509822,3
509826,1
509841,0
509855,1
509876,1
509892,1
509903,3
509919,3
509924,1
509933,3
509969,1
509990,1
510003,1
510022,3
510044,3
510048,3
510061,3
510067,3
510070,3
510078,2
510079,1
510081,3
510090,1
510093,3
510094,1
510104,3
510108,2
510112,1
510114,3
510134,3
510155,3
510156,3
510163,3
510164,3
510170,3
510172,3
510179,3
510185,3
510188,2
510195,3
510198,3
510213,3
510215,3
510219,3
510227,1
510238,3
510239,1
510243,3
510257,3
510270,1
510283,1
510315,2
510316,1
510326,3
510328,3
510343,2
510356,1
510365,3
510369,3
510379,1
510393,1
510418,1
510423,1
510449,3
510452,3
510459,3
510490,1
510494,3
510511,1
510533,1
510537,0
510543,1
510545,1
510558,2
510570,3
510571,0
510575,1
510580,3
510582,1
510585,0
510586,3
510610,1
510618,3
510676,3
510686,3
510694,2
510700,2
510707,1
510719,1
510733,1
510754,3
510779,3
510805,1
510815,3
510822,3
510828,1
510836,3
510841,2
510890,3
510899,1
510944,3
510946,3
510953,3
510960,3
510961,3
510972,3
511017,1
511055,1
511066,3
511093,3
511122,1
511125,3
511126,3
511140,3
511142,3
511145,3
511148,3
511160,3
511178,3
511195,3
511208,3
511219,1
511223,2
511238,1
511260,3
511298,3
511314,3
511326,3
511328,1
511331,3
511364,2
511377,1
511379,3
511397,3
511398,3
511399,1
511418,1
511424,1
511433,3
511440,1
511455,3
511469,3
511489,3
511502,3
511504,3
511535,3
511542,3
511549,1
511552,1
511554,1
511560,3
511567,3
511568,0
511570,3
511577,1
511578,3
511587,3
511589,1
511608,1
511609,3
511613,3
511638,3
511665,2
511666,3
511677,2
511680,3
511697,3
511712,3
511726,1
511739,3
511757,1
511762,3
511764,1
511772,3
511778,3
511783,3
511784,1
511800,3
511803,3
511805,3
511809,3
511811,3
511821,1
511827,2
511851,1
511859,3
511860,3
511862,3
511878,1
511884,3
511902,3
511910,1
511916,1
511923,1
511936,3
511943,3
511977,2
511989,1
511996,3
511998,1
512009,3
512010,3
512016,1
512024,3
512028,1
512060,3
512063,1
512069,3
512078,1
512099,3
512103,2
512144,1
512147,2
512148,1
512163,1
512173,0
512190,1
512193,1
512197,3
512201,3
512204,3
512243,3
512249,1
512266,3
512271,3
512283,3
512289,1
512294,3
512295,3
512301,3
512302,3
512303,3
512305,1
512322,3
512329,3
512362,3
512377,2
512392,3
512397,1
512402,1
512416,1
512418,3
512419,3
512440,3
512443,1
512447,3
512463,3
512495,3
512529,1
512536,3
512552,1
512556,3
512558,2
512587,3
512589,3
512596,3
512598,3
512610,3
512623,1
512628,3
512631,3
512655,3
512671,3
512677,1
512680,1
512691,1
512693,3
512695,3
512696,3
512704,1
512706,3
512780,3
512786,3
512787,3
512791,3
512801,3
512826,3
512831,3
512835,3
512846,3
512848,3
512880,1
512887,3
512888,3
512900,3
512904,3
512922,1
512928,2
512943,3
512945,3
512974,3
512976,3
512984,3
512999,3
513004,3
513005,1
513006,3
513026,3
513030,3
513031,3
513058,3
513089,3
513090,3
513091,1
513093,3
513096,1
513103,3
513126,3
513138,1
513164,1
513206,1
513216,3
513220,3
513221,1
513227,3
513233,3
513236,3
513237,1
513241,1
513242,1
513259,3
513261,1
513289,1
513296,3
513317,1
513322,3
513338,3
513339,3
513345,1
513347,1
513366,3
513381,3
513387,3
513397,3
513402,1
513408,3
513422,1
513425,1
513438,1
513441,1
513470,1
513495,3
513497,1
513509,1
513543,2
513546,1
513555,3
513568,3
513569,1
513582,3
513602,1
513611,3
513613,3
513620,3
513625,2
513627,3
513628,3
513638,3
513659,3
513661,1
513683,3
513714,0
513721,3
513742,1
513761,3
513776,1
513787,2
513791,3
513796,3
513800,1
513807,2
513823,1
513826,3
513844,3
513853,3
513856,1
513860,3
513869,2
513875,2
513917,3
513926,3
513933,3
513953,1
513956,3
513964,3
513967,3
513995,3
514002,3
514003,3
514021,1
514023,3
514053,1
514071,3
514076,3
514113,1
514132,3
514133,3
514164,3
514167,2
514206,3
514208,1
514210,3
514215,3
514235,1
514261,3
514275,3
514289,1
514300,2
514315,1
514318,3
514324,3
514337,3
514342,3
514344,3
514370,3
514384,3
514395,3
514457,3
514460,3
514461,3
514501,1
514503,1
514515,3
514526,3
514551,1
514586,3
514589,1
514617,3
514623,1
514627,2
514638,3
514639,1
514642,1
514660,3
514675,3
514682,3
514684,1
514689,1
514737,3
514785,3
514810,2
514830,1
514867,3
514876,1
514892,3
514893,1
514899,3
514925,2
514926,3
514931,1
514944,1
514951,0
514953,2
514980,3
514981,3
515004,3
515013,1
515020,3
515030,1
515051,3
515058,3
515060,1
515085,2
515103,3
515124,2
515131,3
515139,2
515161,3
515168,1
515182,3
515198,1
515200,3
515202,1
515205,2
515229,2
515240,1
515243,3
515258,3
515271,3
515274,3
515306,3
515330,3
515344,3
515398,3
515409,3
515421,3
515423,1
515436,1
515478,1
515490,3
515502,1
515514,1
515516,1
515523,3
515529,1
515530,1
515565,3
515578,3
515580,3
515586,3
515610,2
515634,1
515639,3
515645,3
515666,3
515675,2
515684,3
515688,3
515694,3
515713,3
515727,3
515735,1
515739,3
515751,3
515764,3
515778,3
515802,3
515818,1
515831,1
515835,3
515854,1
515874,1
515891,3
515901,1
515908,1
515941,3
515947,1
515953,3
515974,3
515985,3
516001,1
516004,1
516006,3
516039,1
516053,3
516057,2
516061,3
516076,1
516086,1
516089,3
516092,3
516105,3
516117,3
516118,3
516127,1
516132,2
516144,3
516150,1
516152,1
516176,2
516177,3
516178,3
516211,2
516216,3
516217,1
516243,1
516246,3
516251,3
516269,3
516273,1
516282,3
516283,2
516287,2
516290,3
516296,1
516301,2
516340,1
516351,3
516368,1
516375,3
516418,3
516420,1
516433,1
516456,3
516507,3
516516,1
516528,3
516543,1
516556,1
516561,1
516571,3
516578,3
516579,3
516583,1
516590,1
516593,3
516594,3
516614,3
516616,3
516620,1
516639,3
516647,3
516679,2
516680,1
516682,1
516694,0
516697,1
516704,3
516732,3
516739,1
516744,1
516763,1
516765,1
516789,3
516798,1
516806,2
516808,3
516827,3
516833,3
516841,1
516862,0
516933,3
516939,1
516965,3
516967,1
516972,1
517033,1
517061,3
517064,3
517076,3
517105,3
517119,3
517131,2
517142,3
517143,1
517150,3
517158,3
517205,1
517212,3
517219,1
517231,3
517284,3
517324,1
517330,1
517356,2
517370,3
517392,2
517393,1
517397,3
517403,3
517415,1
517438,3
517445,3
517467,3
517486,3
517491,3
517543,1
517545,1
517548,3
517549,3
517571,1
517579,1
517581,3
517596,3
517622,1
517633,3
517653,1
517674,3
517675,3
517676,3
517700,3
517715,3
517732,1
517735,3
517739,1
517743,3
517772,2
517776,3
517787,0
517803,3
517819,1
517825,3
517839,2
517847,3
517871,1
517894,3
517898,2
517925,1
517931,3
517961,2
517967,2
517968,3
518012,1
518015,3
518041,1
518044,3
518074,3
518084,0
518092,3
518121,3
518127,3
518135,2
518191,2
518196,3
518211,3
518219,3
518281,3
518324,3
518334,1
518338,3
518347,3
518348,3
518354,1
518372,1
518393,1
518406,3
518416,3
518422,1
518443,3
518450,1
518480,3
518495,3
518516,3
518526,3
518527,3
518533,3
518535,3
518541,3
518567,1
518579,3
518582,0
518585,3
518612,3
518628,1
518629,2
518639,1
518642,1
518645,1
518694,3
518696,1
518711,1
518716,3
518722,3
518726,1
518735,1
518743,3
518747,3
518751,3
518756,2
518826,1
518827,3
518865,3
518866,3
518867,3
518870,3
518894,3
518896,2
518907,3
518922,1
518925,1
518931,1
518954,3
518956,1
518963,1
518971,1
518998,3
519014,3
519059,3
519079,3
519089,0
519091,3
519096,1
519114,3
519117,3
519137,3
519140,3
519171,3
519191,1
519205,3
519210,3
519211,3
519248,0
519254,3
519260,3
519267,1
519285,3
519312,1
519313,1
519335,1
519348,3
519353,1
519357,3
519368,1
519383,1
519392,1
519393,3
519406,1
519412,1
519419,1
519430,3
519446,3
519469,2
519515,3
519529,1
519532,3
519541,1
519548,1
519554,3
519561,1
519595,3
519596,1
519604,3
519626,3
519631,3
519664,2
519687,1
519694,3
519695,3
519706,1
519709,2
519718,2
519722,3
519725,1
519726,1
519747,2
519769,3
519774,3
519787,2
519799,3
519846,3
519848,3
519853,1
519859,3
519885,3
519888,3
519893,3
519896,0
519897,1
519905,3
519911,3
519912,3
519943,1
519955,3
519957,3
519961,3
519965,3
519982,2
520054,1
520063,1
520097,3
520106,1
520141,3
520152,3
520170,3
520175,3
520177,3
520182,3
520188,1
520193,3
520225,3
520244,1
520248,3
520250,3
520256,3
520265,3
520277,1
520291,3
520298,1
520307,3
520311,3
520314,1
520327,1
520358,3
520373,3
520397,2
520405,1
520411,1
520422,1
520429,2
520436,3
520440,1
520480,3
520491,3
520497,3
520527,1
520530,3
520532,3
520539,2
520556,3
520558,1
520561,1
520603,1
520619,1
520680,1
520696,2
520708,3
520719,3
520733,3
520745,1
520762,1
520770,3
520771,1
520780,1
520783,3
520804,3
520819,1
520821,3
520844,1
520851,3
520861,2
520877,3
520878,3
520882,1
520885,2
520898,3
520902,3
520920,1
520934,1
520947,2
520959,1
521000,3
521004,3
521009,1
521031,3
521033,3
521044,3
521060,3
521062,1
521065,2
521066,3
521070,3
521109,3
521127,3
521152,3
521170,3
521185,3
521186,3
521187,1
521192,3
521201,1
521211,1
521212,2
521235,3
521250,1
521259,1
521282,1
521286,1
521293,3
521295,1
521298,3
521309,1
521316,3
521331,2
521335,2
521343,3
521379,3
521392,1
521404,3
521408,3
521416,3
521434,3
521462,3
521474,3
521491,2
521509,3
521510,3
521514,1
521587,3
521607,3
521609,3
521642,1
521657,3
521658,3
521663,1
521695,3
521708,3
521719,1
521720,3
521743,3
521748,3
521768,3
521785,1
521814,3
521818,2
521859,3
521865,3
521883,0
521884,3
521885,1
521904,1
521921,1
521925,3
521941,3
521943,3
521956,3
521963,1
521986,1
521992,3
521997,3
522001,1
522005,3
522062,3
522086,1
522111,2
522112,1
522115,2
522118,3
522134,1
522152,2
522171,3
522179,3
522184,1
522201,1
522223,3
522233,2
522237,3
522263,1
522265,3
522276,3
522286,3
522315,1
522323,3
522364,3
522373,3
522375,3
522387,1
522402,3
522420,1
522426,3
522427,3
522438,3
522441,3
522445,3
522457,3
522465,3
522476,3
522484,3
522513,3
522523,1
522532,3
522533,3
522585,1
522607,3
522624,1
522631,1
522633,3
522634,3
522639,1
522654,2
522687,3
522738,0
522745,3
522748,3
522761,2
522788,1
522800,3
522809,1
522873,1
522898,0
522911,1
522927,1
522937,3
522939,1
522943,1
522944,3
522970,3
522981,3
522999,3
523030,1
523057,1
523073,1
523077,3
523090,1
523098,3
523146,3
523158,3
523209,3
523228,3
523231,3
523256,3
523271,3
523273,1
523290,3
523299,1
523301,3
523335,3
523338,3
523392,3
523395,3
523442,3
523454,3
523465,3
523474,3
523484,3
523503,0
523505,3
523511,1
523513,3
523517,1
523526,3
523546,3
523559,3
523612,3
523619,3
523657,3
523666,3
523686,3
523690,3
523700,1
523710,3
523715,2
523717,3
523729,1
523735,3
523746,1
523756,3
523768,2
523771,3
523787,1
523800,3
523807,3
523819,3
523824,1
523841,3
523842,3
523845,3
523846,1
523860,3
523866,3
523877,3
523887,1
523913,3
523938,3
523981,3
524001,3
524012,3
524031,3
524036,3
524038,3
524043,3
524046,3
524052,2
524057,1
524076,3
524080,3
524098,1
524116,3
524120,3
524151,3
524167,3
524169,3
524172,1
524180,3
524194,2
524200,3
524211,3
524214,1
524226,3
524244,3
524251,3
524278,1
524313,3
524318,1
524328,3
524358,2
524365,3
524383,1
524407,3
524412,3
524419,1
524448,2
524473,3
524484,0
524511,3
524572,3
524606,1
524607,3
524615,3
524620,3
524628,3
524637,3
524644,3
524650,1
524663,1
524668,3
524682,2
524722,3
524728,1
524739,1
524766,3
524797,1
524805,3
524807,3
524821,2
524834,1
524842,1
524849,3
524861,3
524880,1
524885,1
524895,3
524909,3
524913,1
524923,3
524926,3
524929,3
524940,1
524980,2
525022,2
525034,1
525043,3
525053,3
525056,3
525081,3
525089,3
525102,3
525106,1
525168,3
525175,1
525176,2
525201,3
525212,3
525227,3
525234,2
525244,2
525265,3
525281,3
525308,1
525323,3
525332,2
525356,3
525377,1
525379,1
525389,3
525405,1
525410,3
525415,3
525447,2
525488,2
525515,3
525529,3
525546,3
525555,2
525591,3
525610,2
525611,3
525615,3
525631,2
525647,1
525671,3
525684,3
525716,3
525722,3
525734,1
525761,1
525769,3
525789,3
525804,3
525806,1
525824,3
525842,3
525844,2
525848,1
525864,3
525879,3
525920,3
525975,3
525996,3
526032,1
526036,1
526062,3
526079,3
526084,3
526102,3
526144,3
526154,3
526174,1
526179,3
526184,1
526203,2
526206,1
526221,1
526235,3
526239,1
526256,3
526258,3
526291,1
526297,3
526303,1
526308,2
526332,3
526354,3
526365,3
526367,3
526372,1
526378,3
526409,3
526431,3
526435,1
526443,1
526445,3
526471,3
526490,1
526492,3
526495,1
526540,3
526565,3
526570,2
526628,3
526668,3
526676,2
526683,3
526690,1
526711,1
526727,2
526729,3
526740,1
526759,1
526782,1
526789,3
526837,2
526855,3
526858,1
526867,3
526872,1
526873,3
526900,3
526901,3
526905,3
526913,3
526916,1
526925,1
526950,3
526959,3
526970,3
527001,1
527004,3
527019,1
527038,3
527046,3
527075,3
527081,1
527082,3
527109,3
527130,3
527132,1
527133,2
527141,3
527142,3
527150,3
527154,1
527158,2
527187,3
527197,3
527219,1
527232,1
527253,3
527280,1
527321,1
527326,3
527344,1
527346,3
527354,3
527359,1
527365,1
527389,1
527393,1
527396,3
527401,2
527406,3
527445,1
527451,3
527452,3
527455,2
527464,3
527467,1
527470,3
527490,3
527507,3
527508,3
527518,1
527524,1
527536,0
527541,1
527552,1
527560,1
527564,3
527585,3
527605,3
527689,1
527690,3
527726,1
527735,1
527750,1
527782,2
527783,3
527801,1
527824,3
527850,3
527857,1
527886,3
527928,3
527944,3
527945,1
527984,3
527987,3
527995,3
528020,3
528028,3
528046,1
528061,3
528098,1
528105,3
528122,3
528137,1
528139,1
528158,3
528164,3
528179,1
528186,3
528193,3
528216,3
528242,3
528244,1
528248,3
528281,3
528322,3
528330,1
528354,3
528372,1
528378,1
528379,2
528411,3
528413,1
528417,3
528421,3
528455,3
528461,1
528490,3
528500,2
528522,3
528528,1
528542,3
528567,3
528580,3
528612,1
528657,3
528661,1
528683,1
528688,1
528690,3
528706,1
528723,3
528735,3
528743,2
528744,3
528777,3
528816,3
528826,1
528827,3
528828,3
528829,3
528839,2
528842,3
528844,3
528906,1
528909,1
528929,1
528930,1
528936,1
528942,3
528953,2
528965,3
528967,3
528995,3
528999,3
529019,3
529023,3
529048,1
529050,3
529082,1
529205,2
529214,3
529216,1
529224,3
529229,3
529231,3
529237,1
529249,3
529284,1
529309,3
529332,3
529338,3
529362,2
529406,3
529420,1
529421,3
529422,3
529424,3
529428,1
529436,3
529488,0
529501,3
529502,3
529510,1
529513,3
529520,1
529566,1
529602,2
529677,1
529678,3
529689,3
529695,3
529704,2
529734,3
529737,1
529768,3
529781,2
529783,1
529787,3
529801,3
529831,3
529840,1
529845,1
529857,1
529879,3
529887,1
529913,1
529940,3
529972,3
530004,1
530039,3
530090,3
530118,3
530188,3
530196,2
530199,2
530213,3
530223,3
530240,3
530277,3
530278,3
530282,3
530298,3
530315,1
530322,1
530329,1
530365,1
530371,3
530374,1
530379,1
530383,3
530385,3
530421,3
530427,3
530453,1
530463,3
530468,3
530514,2
530543,3
530563,3
530579,3
530581,1
530585,3
530592,3
530599,1
530607,1
530625,1
530627,3
530633,1
530645,3
530649,3
530656,1
530665,3
530666,1
530667,2
530672,1
530673,1
530687,3
530719,3
530720,2
530724,3
530739,1
530743,3
530754,3
530773,3
530775,3
530797,1
530801,3
530810,3
530811,0
530833,1
530869,1
530873,1
530881,3
530906,1
530949,3
530950,3
530978,3
531006,1
531009,3
531016,3
531020,3
531027,3
531031,0
531054,3
531073,3
531094,3
531109,3
531143,3
531144,3
531158,3
531198,1
531204,3
531217,3
531253,3
531255,1
531322,3
531339,2
531344,3
531361,0
531373,3
531386,3
531427,2
531431,3
531447,3
531456,1
531467,3
531471,3
531475,1
531499,3
531500,1
531511,3
531512,1
531557,3
531562,1
531568,3
531615,0
531620,1
531625,1
531650,3
531654,2
531663,1
531670,3
531682,1
531735,1
531739,3
531744,3
531745,2
531771,3
531777,1
531789,3
531795,1
531803,1
531807,3
531824,3
531834,1
531844,1
531847,3
531857,1
531868,3
531884,3
531921,1
531926,3
531931,3
531959,3
531967,1
531971,1
531987,1
531989,3
531994,3
532063,3
532064,1
532073,3
532101,1
532106,3
532119,3
532159,1
532215,3
532225,3
532233,3
532258,3
532259,3
532279,1
532312,3
532329,1
532347,3
532361,3
532365,3
532381,2
532387,3
532388,1
532390,3
532410,2
532426,0
532432,1
532433,3
532500,3
532519,3
532535,3
532544,1
532568,3
532607,3
532622,3
532623,1
532627,1
532637,1
532650,3
532651,1
532653,3
532656,3
532705,1
532710,1
532711,1
532721,3
532725,2
532730,1
532742,3
532748,3
532750,0
532774,1
532810,3
532823,3
532835,1
532843,3
532863,3
532866,3
532901,1
532905,1
532912,3
532941,2
532989,3
533048,1
533093,1
533117,1
533123,1
533129,3
533155,3
533187,1
533199,3
533204,1
533211,3
533222,3
533248,3
533251,1
533283,3
533291,3
533302,3
533327,3
533357,3
533378,3
533388,0
533393,1
533396,3
533402,3
533404,2
533411,3
533449,1
533464,3
533490,3
533492,0
533497,3
533518,3
533527,1
533537,3
533542,3
533550,1
533573,1
533575,3
533598,3
533613,3
533617,3
533656,3
533716,3
533742,3
533755,2
533759,3
533773,3
533782,3
533809,3
533827,1
533846,3
533859,3
533895,1
533908,1
533932,2
533975,1
533985,3
533990,3
534040,3
534045,3
534066,3
534082,1
534088,3
534105,3
534179,3
534190,1
534246,1
534254,1
534295,3
534333,3
534351,3
534360,3
534378,1
534380,3
534391,3
534445,2
534474,3
534499,1
534564,1
534586,1
534594,3
534604,0
534607,3
534608,3
534661,1
534688,3
534697,1
534703,2
534742,1
534747,3
534782,3
534793,1
534798,3
534825,1
534840,3
534842,1
534858,2
534895,1
534903,3
534939,3
534948,3
534957,3
534971,1
534986,3
535003,1
535007,2
535024,2
535035,3
535047,3
535051,3
535060,3
535063,3
535081,3
535099,3
535135,3
535136,3
535149,1
535155,1
535177,3
535189,1
535229,3
535266,0
535311,1
535341,3
535365,1
535398,3
535441,3
535447,3
535459,3
535473,0
535495,3
535497,1
535502,3
535553,3
535595,0
535600,3
535610,3
535625,3
535637,3
535644,3
535682,1
535686,2
535701,3
535702,3
535706,1
535734,1
535737,1
535746,3
535747,1
535791,3
535795,3
535878,3
535879,3
535885,3
535896,1
535905,2
535906,3
535912,3
535942,3
535983,1
535994,1
536000,2
536016,3
536034,3
536035,3
536039,3
536050,3
536058,3
536066,3
536086,3
536099,3
536135,1
536170,1
536212,2
536228,1
536229,1
536241,3
536275,1
536278,3
536313,1
536343,3
536387,3
536431,3
536467,1
536469,1
536474,2
536488,1
536489,3
536490,3
536532,3
536566,1
536574,3
536594,1
536604,1
536622,3
536641,3
536651,3
536652,3
536656,3
536658,1
536659,3
536672,0
